pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
37	40145	C.T	37	3598076	C	0.0111573518736125	37	PL0240_mapped_At_q20.sorted.mapDamage
38	39523	C.T	38	3493124	C	0.0113145138849923	38	PL0240_mapped_At_q20.sorted.mapDamage
39	38722	C.T	39	3337864	C	0.0116008321489432	39	PL0240_mapped_At_q20.sorted.mapDamage
40	38546	C.T	40	3289014	C	0.0117196217468214	40	PL0240_mapped_At_q20.sorted.mapDamage
41	37154	C.T	41	3177596	C	0.0116924870247823	41	PL0240_mapped_At_q20.sorted.mapDamage
42	35508	C.T	42	3012855	C	0.0117854991362014	42	PL0240_mapped_At_q20.sorted.mapDamage
43	35010	C.T	43	2944274	C	0.0118908770039745	43	PL0240_mapped_At_q20.sorted.mapDamage
44	34210	C.T	44	2843191	C	0.0120322553075048	44	PL0240_mapped_At_q20.sorted.mapDamage
45	32100	C.T	45	2694073	C	0.0119150446183158	45	PL0240_mapped_At_q20.sorted.mapDamage
46	31399	C.T	46	2619843	C	0.0119850693343074	46	PL0240_mapped_At_q20.sorted.mapDamage
47	30301	C.T	47	2520978	C	0.0120195416223386	47	PL0240_mapped_At_q20.sorted.mapDamage
48	28863	C.T	48	2381735	C	0.0121184766567229	48	PL0240_mapped_At_q20.sorted.mapDamage
49	28257	C.T	49	2311739	C	0.0122232656887304	49	PL0240_mapped_At_q20.sorted.mapDamage
50	27263	C.T	50	2221199	C	0.0122740015640202	50	PL0240_mapped_At_q20.sorted.mapDamage
51	25836	C.T	51	2095105	C	0.0123316015187783	51	PL0240_mapped_At_q20.sorted.mapDamage
52	24773	C.T	52	2026284	C	0.0122258281662393	52	PL0240_mapped_At_q20.sorted.mapDamage
53	23612	C.T	53	1932701	C	0.0122170992822997	53	PL0240_mapped_At_q20.sorted.mapDamage
54	22554	C.T	54	1820424	C	0.012389421365572	54	PL0240_mapped_At_q20.sorted.mapDamage
55	21921	C.T	55	1764294	C	0.0124247999483079	55	PL0240_mapped_At_q20.sorted.mapDamage
56	20427	C.T	56	1671668	C	0.0122195316294862	56	PL0240_mapped_At_q20.sorted.mapDamage
57	19481	C.T	57	1578821	C	0.0123389541943007	57	PL0240_mapped_At_q20.sorted.mapDamage
58	18608	C.T	58	1523500	C	0.0122139809648835	58	PL0240_mapped_At_q20.sorted.mapDamage
59	17839	C.T	59	1453249	C	0.0122752535869627	59	PL0240_mapped_At_q20.sorted.mapDamage
60	16783	C.T	60	1362177	C	0.0123207189667716	60	PL0240_mapped_At_q20.sorted.mapDamage
61	16270	C.T	61	1314769	C	0.0123747973978699	61	PL0240_mapped_At_q20.sorted.mapDamage
62	15211	C.T	62	1250737	C	0.0121616295032449	62	PL0240_mapped_At_q20.sorted.mapDamage
63	14400	C.T	63	1175705	C	0.0122479703667161	63	PL0240_mapped_At_q20.sorted.mapDamage
64	13842	C.T	64	1130224	C	0.0122471297725053	64	PL0240_mapped_At_q20.sorted.mapDamage
65	13072	C.T	65	1075290	C	0.0121567205126059	65	PL0240_mapped_At_q20.sorted.mapDamage
66	12477	C.T	66	1009512	C	0.0123594370349238	66	PL0240_mapped_At_q20.sorted.mapDamage
67	11862	C.T	67	967396	C	0.0122617831787603	67	PL0240_mapped_At_q20.sorted.mapDamage
68	11008	C.T	68	919045	C	0.0119776507135124	68	PL0240_mapped_At_q20.sorted.mapDamage
69	10508	C.T	69	863079	C	0.0121750152651148	69	PL0240_mapped_At_q20.sorted.mapDamage
70	10237	C.T	70	831199	C	0.0123159435947348	70	PL0240_mapped_At_q20.sorted.mapDamage
1	38596	C.T	1	4767258	C	0.00809605857287355	1	PL0258_mapped_At_q20.sorted.mapDamage
2	31364	C.T	2	3931103	C	0.00797842234100709	2	PL0258_mapped_At_q20.sorted.mapDamage
3	22500	C.T	3	4433202	C	0.00507533832205255	3	PL0258_mapped_At_q20.sorted.mapDamage
4	20709	C.T	4	4424277	C	0.00468076478936558	4	PL0258_mapped_At_q20.sorted.mapDamage
5	21086	C.T	5	4041851	C	0.0052169167047474	5	PL0258_mapped_At_q20.sorted.mapDamage
6	21821	C.T	6	3530412	C	0.00618086500952297	6	PL0258_mapped_At_q20.sorted.mapDamage
7	22759	C.T	7	3858571	C	0.00589829758218781	7	PL0258_mapped_At_q20.sorted.mapDamage
8	23362	C.T	8	3572677	C	0.00653907420122222	8	PL0258_mapped_At_q20.sorted.mapDamage
9	23052	C.T	9	3532178	C	0.00652628491542612	9	PL0258_mapped_At_q20.sorted.mapDamage
10	23182	C.T	10	3684633	C	0.00629153568347241	10	PL0258_mapped_At_q20.sorted.mapDamage
11	23485	C.T	11	3734186	C	0.00628918859424785	11	PL0258_mapped_At_q20.sorted.mapDamage
12	22246	C.T	12	3698624	C	0.00601466923915489	12	PL0258_mapped_At_q20.sorted.mapDamage
13	22761	C.T	13	3799710	C	0.0059901939884886	13	PL0258_mapped_At_q20.sorted.mapDamage
14	22350	C.T	14	3795542	C	0.00588848707246554	14	PL0258_mapped_At_q20.sorted.mapDamage
15	22448	C.T	15	3734363	C	0.00601119923264021	15	PL0258_mapped_At_q20.sorted.mapDamage
16	22238	C.T	16	3792982	C	0.00586293317500584	16	PL0258_mapped_At_q20.sorted.mapDamage
17	23042	C.T	17	3779622	C	0.00609637683345054	17	PL0258_mapped_At_q20.sorted.mapDamage
18	22568	C.T	18	3729951	C	0.00605048162831094	18	PL0258_mapped_At_q20.sorted.mapDamage
19	21911	C.T	19	3780734	C	0.00579543548951077	19	PL0258_mapped_At_q20.sorted.mapDamage
20	22040	C.T	20	3766141	C	0.00585214414436422	20	PL0258_mapped_At_q20.sorted.mapDamage
21	21877	C.T	21	3704280	C	0.00590587104646517	21	PL0258_mapped_At_q20.sorted.mapDamage
22	22090	C.T	22	3747565	C	0.00589449415820673	22	PL0258_mapped_At_q20.sorted.mapDamage
23	22629	C.T	23	3738220	C	0.00605341579682309	23	PL0258_mapped_At_q20.sorted.mapDamage
24	21887	C.T	24	3662872	C	0.00597536577854754	24	PL0258_mapped_At_q20.sorted.mapDamage
25	22008	C.T	25	3685766	C	0.00597107901044179	25	PL0258_mapped_At_q20.sorted.mapDamage
26	22326	C.T	26	3644308	C	0.00612626594678606	26	PL0258_mapped_At_q20.sorted.mapDamage
27	21695	C.T	27	3555099	C	0.00610250234944231	27	PL0258_mapped_At_q20.sorted.mapDamage
28	21592	C.T	28	3565881	C	0.00605516560984508	28	PL0258_mapped_At_q20.sorted.mapDamage
29	21844	C.T	29	3516732	C	0.00621144858351447	29	PL0258_mapped_At_q20.sorted.mapDamage
30	21710	C.T	30	3413200	C	0.00636060002343842	30	PL0258_mapped_At_q20.sorted.mapDamage
31	21276	C.T	31	3406563	C	0.00624559123080947	31	PL0258_mapped_At_q20.sorted.mapDamage
32	21105	C.T	32	3347164	C	0.00630533789201844	32	PL0258_mapped_At_q20.sorted.mapDamage
33	20308	C.T	33	3237194	C	0.00627333425182426	33	PL0258_mapped_At_q20.sorted.mapDamage
34	19929	C.T	34	3215401	C	0.00619798277104473	34	PL0258_mapped_At_q20.sorted.mapDamage
35	19975	C.T	35	3151752	C	0.00633774484794489	35	PL0258_mapped_At_q20.sorted.mapDamage
36	19139	C.T	36	3044561	C	0.00628629217808413	36	PL0258_mapped_At_q20.sorted.mapDamage
37	18866	C.T	37	3004333	C	0.00627959683563706	37	PL0258_mapped_At_q20.sorted.mapDamage
38	18864	C.T	38	2930718	C	0.00643664794770428	38	PL0258_mapped_At_q20.sorted.mapDamage
39	18117	C.T	39	2813492	C	0.00643932877719219	39	PL0258_mapped_At_q20.sorted.mapDamage
40	17626	C.T	40	2762339	C	0.00638082436659657	40	PL0258_mapped_At_q20.sorted.mapDamage
41	17630	C.T	41	2683438	C	0.00656993006732408	41	PL0258_mapped_At_q20.sorted.mapDamage
42	16396	C.T	42	2567162	C	0.00638681937485831	42	PL0258_mapped_At_q20.sorted.mapDamage
43	15852	C.T	43	2515254	C	0.00630234560803799	43	PL0258_mapped_At_q20.sorted.mapDamage
44	15837	C.T	44	2447259	C	0.00647132158876523	44	PL0258_mapped_At_q20.sorted.mapDamage
45	14700	C.T	45	2333169	C	0.00630044373125136	45	PL0258_mapped_At_q20.sorted.mapDamage
46	14267	C.T	46	2277916	C	0.00626318090746103	46	PL0258_mapped_At_q20.sorted.mapDamage
47	14033	C.T	47	2206687	C	0.00635930696106879	47	PL0258_mapped_At_q20.sorted.mapDamage
48	13216	C.T	48	2097693	C	0.00630025461304395	48	PL0258_mapped_At_q20.sorted.mapDamage
49	12616	C.T	49	2039956	C	0.00618444711552602	49	PL0258_mapped_At_q20.sorted.mapDamage
50	12710	C.T	50	1978579	C	0.00642380213274274	50	PL0258_mapped_At_q20.sorted.mapDamage
51	11846	C.T	51	1878971	C	0.00630451454546132	51	PL0258_mapped_At_q20.sorted.mapDamage
52	11492	C.T	52	1828746	C	0.00628408756601518	52	PL0258_mapped_At_q20.sorted.mapDamage
53	11327	C.T	53	1761146	C	0.00643160760095983	53	PL0258_mapped_At_q20.sorted.mapDamage
54	10512	C.T	54	1679660	C	0.00625840944000572	54	PL0258_mapped_At_q20.sorted.mapDamage
55	10088	C.T	55	1629921	C	0.00618925702534049	55	PL0258_mapped_At_q20.sorted.mapDamage
56	9948	C.T	56	1571367	C	0.00633079350654557	56	PL0258_mapped_At_q20.sorted.mapDamage
57	9300	C.T	57	1493291	C	0.00622785512000005	57	PL0258_mapped_At_q20.sorted.mapDamage
58	8787	C.T	58	1451044	C	0.00605563993924374	58	PL0258_mapped_At_q20.sorted.mapDamage
59	8712	C.T	59	1398093	C	0.0062313451251097	59	PL0258_mapped_At_q20.sorted.mapDamage
60	8134	C.T	60	1327254	C	0.00612844263419059	60	PL0258_mapped_At_q20.sorted.mapDamage
61	7963	C.T	61	1291283	C	0.00616673494501205	61	PL0258_mapped_At_q20.sorted.mapDamage
62	7792	C.T	62	1247462	C	0.00624628245189032	62	PL0258_mapped_At_q20.sorted.mapDamage
63	7328	C.T	63	1186564	C	0.00617581521097893	63	PL0258_mapped_At_q20.sorted.mapDamage
64	7139	C.T	64	1151487	C	0.00619980946376294	64	PL0258_mapped_At_q20.sorted.mapDamage
65	6934	C.T	65	1111408	C	0.00623893295711386	65	PL0258_mapped_At_q20.sorted.mapDamage
66	6736	C.T	66	1057923	C	0.00636719307548848	66	PL0258_mapped_At_q20.sorted.mapDamage
67	6182	C.T	67	1024402	C	0.00603474026798073	67	PL0258_mapped_At_q20.sorted.mapDamage
68	6083	C.T	68	985643	C	0.00617160574366175	68	PL0258_mapped_At_q20.sorted.mapDamage
69	5796	C.T	69	941100	C	0.00615875039846988	69	PL0258_mapped_At_q20.sorted.mapDamage
70	5570	C.T	70	910102	C	0.00612019312121059	70	PL0258_mapped_At_q20.sorted.mapDamage
1	2205	C.T	1	207076	C	0.0106482644053391	1	results_109.NOR_1990_mapped_At.q20
2	1715	C.T	2	145402	C	0.0117948859025323	2	results_109.NOR_1990_mapped_At.q20
3	1317	C.T	3	168208	C	0.00782959193379625	3	results_109.NOR_1990_mapped_At.q20
4	1236	C.T	4	157187	C	0.00786324568825666	4	results_109.NOR_1990_mapped_At.q20
5	1123	C.T	5	158778	C	0.00707276826764413	5	results_109.NOR_1990_mapped_At.q20
6	1066	C.T	6	158803	C	0.0067127195330063	6	results_109.NOR_1990_mapped_At.q20
7	940	C.T	7	161031	C	0.00583738534816278	7	results_109.NOR_1990_mapped_At.q20
8	948	C.T	8	163546	C	0.0057965343083903	8	results_109.NOR_1990_mapped_At.q20
9	929	C.T	9	165437	C	0.0056154306473159	9	results_109.NOR_1990_mapped_At.q20
10	896	C.T	10	165370	C	0.0054181532321461	10	results_109.NOR_1990_mapped_At.q20
11	875	C.T	11	164904	C	0.00530611749866589	11	results_109.NOR_1990_mapped_At.q20
12	810	C.T	12	161002	C	0.00503099340380865	12	results_109.NOR_1990_mapped_At.q20
13	797	C.T	13	160009	C	0.0049809698204476	13	results_109.NOR_1990_mapped_At.q20
14	800	C.T	14	161167	C	0.00496379531790007	14	results_109.NOR_1990_mapped_At.q20
15	789	C.T	15	162591	C	0.00485266712179641	15	results_109.NOR_1990_mapped_At.q20
16	801	C.T	16	162229	C	0.00493746494153326	16	results_109.NOR_1990_mapped_At.q20
17	792	C.T	17	164238	C	0.00482227012019143	17	results_109.NOR_1990_mapped_At.q20
18	794	C.T	18	164071	C	0.00483936832225073	18	results_109.NOR_1990_mapped_At.q20
19	743	C.T	19	161220	C	0.0046086093536782	19	results_109.NOR_1990_mapped_At.q20
20	779	C.T	20	160049	C	0.0048672594018082	20	results_109.NOR_1990_mapped_At.q20
21	684	C.T	21	156568	C	0.00436870880384242	21	results_109.NOR_1990_mapped_At.q20
22	710	C.T	22	154509	C	0.00459520157401834	22	results_109.NOR_1990_mapped_At.q20
23	723	C.T	23	152859	C	0.0047298490766	23	results_109.NOR_1990_mapped_At.q20
24	701	C.T	24	150531	C	0.00465684809109087	24	results_109.NOR_1990_mapped_At.q20
25	649	C.T	25	150761	C	0.00430482684513899	25	results_109.NOR_1990_mapped_At.q20
26	664	C.T	26	149288	C	0.00444777878998982	26	results_109.NOR_1990_mapped_At.q20
27	651	C.T	27	148385	C	0.00438723590659433	27	results_109.NOR_1990_mapped_At.q20
28	679	C.T	28	145454	C	0.0046681425055344	28	results_109.NOR_1990_mapped_At.q20
29	687	C.T	29	144172	C	0.00476514163637877	29	results_109.NOR_1990_mapped_At.q20
30	609	C.T	30	140588	C	0.00433180641306513	30	results_109.NOR_1990_mapped_At.q20
31	602	C.T	31	137637	C	0.0043738238990969	31	results_109.NOR_1990_mapped_At.q20
32	627	C.T	32	133636	C	0.0046918495016313	32	results_109.NOR_1990_mapped_At.q20
33	587	C.T	33	129698	C	0.00452589862603895	33	results_109.NOR_1990_mapped_At.q20
34	582	C.T	34	127415	C	0.00456775104971942	34	results_109.NOR_1990_mapped_At.q20
35	579	C.T	35	124970	C	0.00463311194686725	35	results_109.NOR_1990_mapped_At.q20
36	586	C.T	36	122308	C	0.00479118291526311	36	results_109.NOR_1990_mapped_At.q20
37	587	C.T	37	119512	C	0.0049116406720664	37	results_109.NOR_1990_mapped_At.q20
38	580	C.T	38	115572	C	0.00501851659571523	38	results_109.NOR_1990_mapped_At.q20
39	503	C.T	39	112956	C	0.00445306136902865	39	results_109.NOR_1990_mapped_At.q20
40	476	C.T	40	109165	C	0.00436037191407502	40	results_109.NOR_1990_mapped_At.q20
41	505	C.T	41	105939	C	0.00476689415607095	41	results_109.NOR_1990_mapped_At.q20
42	450	C.T	42	102311	C	0.00439835403817771	42	results_109.NOR_1990_mapped_At.q20
43	486	C.T	43	99424	C	0.00488815577727712	43	results_109.NOR_1990_mapped_At.q20
44	476	C.T	44	96466	C	0.00493438102543901	44	results_109.NOR_1990_mapped_At.q20
45	478	C.T	45	93342	C	0.00512095305435924	45	results_109.NOR_1990_mapped_At.q20
46	389	C.T	46	90516	C	0.00429758274780149	46	results_109.NOR_1990_mapped_At.q20
47	370	C.T	47	88261	C	0.00419211203136153	47	results_109.NOR_1990_mapped_At.q20
48	392	C.T	48	85979	C	0.00455925284080996	48	results_109.NOR_1990_mapped_At.q20
49	412	C.T	49	83327	C	0.00494437577255871	49	results_109.NOR_1990_mapped_At.q20
50	371	C.T	50	81003	C	0.00458007728108835	50	results_109.NOR_1990_mapped_At.q20
51	360	C.T	51	78055	C	0.00461213247069374	51	results_109.NOR_1990_mapped_At.q20
52	385	C.T	52	75532	C	0.00509717735529312	52	results_109.NOR_1990_mapped_At.q20
53	317	C.T	53	73165	C	0.00433267272603021	53	results_109.NOR_1990_mapped_At.q20
54	317	C.T	54	70502	C	0.00449632634535191	54	results_109.NOR_1990_mapped_At.q20
55	325	C.T	55	69085	C	0.00470434971412029	55	results_109.NOR_1990_mapped_At.q20
56	280	C.T	56	67569	C	0.00414391214906244	56	results_109.NOR_1990_mapped_At.q20
57	307	C.T	57	64815	C	0.00473655789554887	57	results_109.NOR_1990_mapped_At.q20
58	274	C.T	58	63334	C	0.00432627024978684	58	results_109.NOR_1990_mapped_At.q20
59	307	C.T	59	61743	C	0.00497222357190289	59	results_109.NOR_1990_mapped_At.q20
60	300	C.T	60	59556	C	0.00503727584122507	60	results_109.NOR_1990_mapped_At.q20
61	278	C.T	61	57894	C	0.00480187929664559	61	results_109.NOR_1990_mapped_At.q20
62	256	C.T	62	56469	C	0.00453346083691937	62	results_109.NOR_1990_mapped_At.q20
63	264	C.T	63	54206	C	0.00487030955982733	63	results_109.NOR_1990_mapped_At.q20
64	258	C.T	64	52980	C	0.00486976217440544	64	results_109.NOR_1990_mapped_At.q20
65	253	C.T	65	51632	C	0.00490006197706848	65	results_109.NOR_1990_mapped_At.q20
66	231	C.T	66	49708	C	0.00464713929347389	66	results_109.NOR_1990_mapped_At.q20
67	236	C.T	67	48295	C	0.00488663422714567	67	results_109.NOR_1990_mapped_At.q20
68	219	C.T	68	47838	C	0.00457795058321836	68	results_109.NOR_1990_mapped_At.q20
69	184	C.T	69	46071	C	0.00399383560157149	69	results_109.NOR_1990_mapped_At.q20
70	210	C.T	70	44869	C	0.0046802915153001	70	results_109.NOR_1990_mapped_At.q20
1	6525	C.T	1	546053	C	0.0119493895281227	1	results_120.RUS_1860_mapped_At.q20
2	4892	C.T	2	475123	C	0.0102962811735066	2	results_120.RUS_1860_mapped_At.q20
3	3614	C.T	3	497886	C	0.00725868974022166	3	results_120.RUS_1860_mapped_At.q20
4	3321	C.T	4	504686	C	0.00658032915515786	4	results_120.RUS_1860_mapped_At.q20
5	3626	C.T	5	495101	C	0.00732375818267384	5	results_120.RUS_1860_mapped_At.q20
6	3352	C.T	6	477290	C	0.00702298393010539	6	results_120.RUS_1860_mapped_At.q20
7	3267	C.T	7	490210	C	0.00666449072846331	7	results_120.RUS_1860_mapped_At.q20
8	3129	C.T	8	493270	C	0.00634338192065198	8	results_120.RUS_1860_mapped_At.q20
9	2905	C.T	9	484951	C	0.00599029592680498	9	results_120.RUS_1860_mapped_At.q20
10	2937	C.T	10	495005	C	0.00593327340127878	10	results_120.RUS_1860_mapped_At.q20
11	2814	C.T	11	493809	C	0.00569855956452799	11	results_120.RUS_1860_mapped_At.q20
12	2697	C.T	12	486282	C	0.00554616457117475	12	results_120.RUS_1860_mapped_At.q20
13	2746	C.T	13	492864	C	0.00557151668614466	13	results_120.RUS_1860_mapped_At.q20
14	2675	C.T	14	493024	C	0.00542569935743493	14	results_120.RUS_1860_mapped_At.q20
15	2631	C.T	15	487178	C	0.00540049016991736	15	results_120.RUS_1860_mapped_At.q20
16	2642	C.T	16	492950	C	0.005359569936099	16	results_120.RUS_1860_mapped_At.q20
17	2571	C.T	17	491282	C	0.00523324689282327	17	results_120.RUS_1860_mapped_At.q20
18	2558	C.T	18	486702	C	0.00525578279933101	18	results_120.RUS_1860_mapped_At.q20
19	2553	C.T	19	488719	C	0.00522386074615474	19	results_120.RUS_1860_mapped_At.q20
20	2414	C.T	20	487242	C	0.00495441690166283	20	results_120.RUS_1860_mapped_At.q20
21	2570	C.T	21	485622	C	0.00529218198516542	21	results_120.RUS_1860_mapped_At.q20
22	2486	C.T	22	488207	C	0.00509210232544802	22	results_120.RUS_1860_mapped_At.q20
23	2449	C.T	23	486983	C	0.00502892298088434	23	results_120.RUS_1860_mapped_At.q20
24	2352	C.T	24	483812	C	0.00486139244169223	24	results_120.RUS_1860_mapped_At.q20
25	2354	C.T	25	486783	C	0.00483583033918604	25	results_120.RUS_1860_mapped_At.q20
26	2381	C.T	26	485401	C	0.00490522269216586	26	results_120.RUS_1860_mapped_At.q20
27	2428	C.T	27	479790	C	0.00506054732278705	27	results_120.RUS_1860_mapped_At.q20
28	2303	C.T	28	481957	C	0.00477843459063775	28	results_120.RUS_1860_mapped_At.q20
29	2425	C.T	29	481232	C	0.00503914951624165	29	results_120.RUS_1860_mapped_At.q20
30	2376	C.T	30	476634	C	0.00498495701103992	30	results_120.RUS_1860_mapped_At.q20
31	2267	C.T	31	479726	C	0.00472561420477523	31	results_120.RUS_1860_mapped_At.q20
32	2351	C.T	32	478948	C	0.0049086748457035	32	results_120.RUS_1860_mapped_At.q20
33	2279	C.T	33	475638	C	0.00479145905079073	33	results_120.RUS_1860_mapped_At.q20
34	2277	C.T	34	475403	C	0.00478962059557891	34	results_120.RUS_1860_mapped_At.q20
35	2389	C.T	35	475276	C	0.00502655299236654	35	results_120.RUS_1860_mapped_At.q20
36	2306	C.T	36	471065	C	0.00489529045885387	36	results_120.RUS_1860_mapped_At.q20
37	2348	C.T	37	472621	C	0.00496803993051515	37	results_120.RUS_1860_mapped_At.q20
38	2296	C.T	38	471399	C	0.00487060855029391	38	results_120.RUS_1860_mapped_At.q20
39	2193	C.T	39	465824	C	0.00470778663186096	39	results_120.RUS_1860_mapped_At.q20
40	2216	C.T	40	469503	C	0.00471988464397459	40	results_120.RUS_1860_mapped_At.q20
41	2205	C.T	41	468616	C	0.00470534510131963	41	results_120.RUS_1860_mapped_At.q20
42	2194	C.T	42	464392	C	0.00472445692432256	42	results_120.RUS_1860_mapped_At.q20
43	2164	C.T	43	465876	C	0.00464501283603362	43	results_120.RUS_1860_mapped_At.q20
44	2243	C.T	44	466593	C	0.00480718742029992	44	results_120.RUS_1860_mapped_At.q20
45	2182	C.T	45	461527	C	0.00472778407330449	45	results_120.RUS_1860_mapped_At.q20
46	2179	C.T	46	462001	C	0.00471644000770561	46	results_120.RUS_1860_mapped_At.q20
47	2260	C.T	47	461444	C	0.00489766905626685	47	results_120.RUS_1860_mapped_At.q20
48	2103	C.T	48	456636	C	0.00460541875804799	48	results_120.RUS_1860_mapped_At.q20
49	1976	C.T	49	457337	C	0.00432066506755412	49	results_120.RUS_1860_mapped_At.q20
50	2124	C.T	50	458366	C	0.00463385155094401	50	results_120.RUS_1860_mapped_At.q20
51	2106	C.T	51	453558	C	0.00464328707684574	51	results_120.RUS_1860_mapped_At.q20
52	2156	C.T	52	456225	C	0.00472573839662447	52	results_120.RUS_1860_mapped_At.q20
53	2196	C.T	53	455434	C	0.00482177439541185	53	results_120.RUS_1860_mapped_At.q20
54	2090	C.T	54	452372	C	0.00462009142917776	54	results_120.RUS_1860_mapped_At.q20
55	2002	C.T	55	453397	C	0.00441555634466042	55	results_120.RUS_1860_mapped_At.q20
56	2072	C.T	56	453314	C	0.00457078316575266	56	results_120.RUS_1860_mapped_At.q20
57	2007	C.T	57	447988	C	0.00448003071510844	57	results_120.RUS_1860_mapped_At.q20
58	2016	C.T	58	450565	C	0.00447438216461554	58	results_120.RUS_1860_mapped_At.q20
59	2045	C.T	59	449345	C	0.00455106877788781	59	results_120.RUS_1860_mapped_At.q20
60	1947	C.T	60	443178	C	0.00439326861892964	60	results_120.RUS_1860_mapped_At.q20
61	1987	C.T	61	447991	C	0.00443535696029608	61	results_120.RUS_1860_mapped_At.q20
62	2005	C.T	62	447239	C	0.00448306162924074	62	results_120.RUS_1860_mapped_At.q20
63	2013	C.T	63	442543	C	0.00454871052078555	63	results_120.RUS_1860_mapped_At.q20
64	1953	C.T	64	442901	C	0.00440956331098823	64	results_120.RUS_1860_mapped_At.q20
65	1921	C.T	65	442726	C	0.00433902684730511	65	results_120.RUS_1860_mapped_At.q20
66	2000	C.T	66	438437	C	0.00456165880160662	66	results_120.RUS_1860_mapped_At.q20
67	1935	C.T	67	437929	C	0.00441852446401129	67	results_120.RUS_1860_mapped_At.q20
68	1943	C.T	68	437621	C	0.00443991490353525	68	results_120.RUS_1860_mapped_At.q20
69	1891	C.T	69	435436	C	0.00434277367971413	69	results_120.RUS_1860_mapped_At.q20
70	1979	C.T	70	436425	C	0.00453457065933436	70	results_120.RUS_1860_mapped_At.q20
1	4717	C.T	1	212248	C	0.0222240021107384	1	results_27.ESP_1975_mapped_At.q20
2	4730	C.T	2	197188	C	0.0239872608880865	2	results_27.ESP_1975_mapped_At.q20
3	4232	C.T	3	211207	C	0.02003721467565	3	results_27.ESP_1975_mapped_At.q20
4	4150	C.T	4	215016	C	0.0193008892361499	4	results_27.ESP_1975_mapped_At.q20
5	5231	C.T	5	212986	C	0.0245602997380109	5	results_27.ESP_1975_mapped_At.q20
6	5103	C.T	6	210140	C	0.0242838107928048	6	results_27.ESP_1975_mapped_At.q20
7	4727	C.T	7	214239	C	0.0220641433165763	7	results_27.ESP_1975_mapped_At.q20
8	4770	C.T	8	214372	C	0.0222510402477936	8	results_27.ESP_1975_mapped_At.q20
9	5398	C.T	9	213233	C	0.0253150309755057	9	results_27.ESP_1975_mapped_At.q20
10	4862	C.T	10	214603	C	0.0226557876637326	10	results_27.ESP_1975_mapped_At.q20
11	4878	C.T	11	214501	C	0.0227411527218987	11	results_27.ESP_1975_mapped_At.q20
12	5209	C.T	12	211245	C	0.024658571800516	12	results_27.ESP_1975_mapped_At.q20
13	4549	C.T	13	212572	C	0.0213998080650321	13	results_27.ESP_1975_mapped_At.q20
14	5059	C.T	14	215315	C	0.0234958084666651	14	results_27.ESP_1975_mapped_At.q20
15	5388	C.T	15	213198	C	0.0252722821039597	15	results_27.ESP_1975_mapped_At.q20
16	5013	C.T	16	215721	C	0.0232383495348158	16	results_27.ESP_1975_mapped_At.q20
17	5058	C.T	17	215752	C	0.0234435833735029	17	results_27.ESP_1975_mapped_At.q20
18	5089	C.T	18	214318	C	0.0237450890732463	18	results_27.ESP_1975_mapped_At.q20
19	4639	C.T	19	213868	C	0.0216909495576711	19	results_27.ESP_1975_mapped_At.q20
20	4734	C.T	20	213458	C	0.0221776649270582	20	results_27.ESP_1975_mapped_At.q20
21	4908	C.T	21	210065	C	0.0233641967962297	21	results_27.ESP_1975_mapped_At.q20
