pos	value	group	Pos	total	base	proportion	pos_from_5end	sample
3	3133	C.T	3	228633	C	0.0137031837048895	3	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
4	3082	C.T	4	225763	C	0.0136514840784362	4	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
5	3797	C.T	5	227484	C	0.0166912837825957	5	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
6	3460	C.T	6	216253	C	0.0159997780377613	6	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
7	3156	C.T	7	221428	C	0.0142529400075871	7	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
8	3561	C.T	8	230985	C	0.0154165854925645	8	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
9	3390	C.T	9	222682	C	0.0152235025731761	9	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
10	3120	C.T	10	225011	C	0.0138659887738822	10	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
11	3623	C.T	11	232784	C	0.0155637844525397	11	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
12	3243	C.T	12	223895	C	0.0144844681658813	12	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
13	3225	C.T	13	227182	C	0.0141956669102306	13	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
14	3669	C.T	14	233729	C	0.0156976669561757	14	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
15	3133	C.T	15	225252	C	0.0139088665139488	15	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
16	3120	C.T	16	227085	C	0.0137393487020279	16	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
17	3598	C.T	17	235788	C	0.0152594703716898	17	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
18	3203	C.T	18	224978	C	0.0142369476126555	18	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
19	3121	C.T	19	227900	C	0.013694602896007	19	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
20	3517	C.T	20	233796	C	0.0150430289654228	20	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
21	3133	C.T	21	222245	C	0.0140970550518572	21	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
22	3085	C.T	22	225021	C	0.0137098315268353	22	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
23	3398	C.T	23	230210	C	0.0147604361235394	23	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
24	3000	C.T	24	217506	C	0.0137927229593666	24	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
25	3009	C.T	25	218225	C	0.0137885210218811	25	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
26	3395	C.T	26	223188	C	0.0152113912934387	26	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
27	3050	C.T	27	211234	C	0.0144389634244487	27	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
28	2915	C.T	28	211150	C	0.0138053516457495	28	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
29	3172	C.T	29	214795	C	0.0147675690774925	29	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
30	2908	C.T	30	203430	C	0.0142948434350882	30	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
31	2888	C.T	31	201861	C	0.0143068745324753	31	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
32	3019	C.T	32	206247	C	0.0146377886708655	32	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
33	2712	C.T	33	194983	C	0.0139089048788869	33	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
34	2595	C.T	34	193436	C	0.0134152898116173	34	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
35	2956	C.T	35	195868	C	0.015091796516021	35	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
36	2690	C.T	36	185617	C	0.0144922070715506	36	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
37	2547	C.T	37	183791	C	0.013858132335098	37	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
38	2800	C.T	38	186738	C	0.0149942700468035	38	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
39	2502	C.T	39	175286	C	0.0142738153646041	39	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
40	2342	C.T	40	172817	C	0.0135519075090992	40	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
41	2562	C.T	41	174311	C	0.0146978676044541	41	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
42	2300	C.T	42	164698	C	0.0139649540370861	42	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
43	2245	C.T	43	162071	C	0.0138519537733463	43	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
44	2329	C.T	44	163551	C	0.0142402064187929	44	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
45	2162	C.T	45	153270	C	0.0141058263195668	45	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
46	2041	C.T	46	150543	C	0.0135575881973921	46	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
47	2148	C.T	47	152132	C	0.0141193174348592	47	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
48	2057	C.T	48	142455	C	0.0144396476080166	48	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
49	1828	C.T	49	140035	C	0.013053879387296	49	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
50	2119	C.T	50	140370	C	0.015095818194771	50	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
51	1810	C.T	51	131841	C	0.0137286580047178	51	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
52	1761	C.T	52	129641	C	0.0135836656613263	52	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
53	1922	C.T	53	130420	C	0.0147370035270664	53	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
54	1704	C.T	54	121997	C	0.0139675565792601	54	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
55	1641	C.T	55	119841	C	0.0136931434150249	55	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
56	1779	C.T	56	120669	C	0.014742808840713	56	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
57	1625	C.T	57	112791	C	0.0144071778776675	57	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
58	1488	C.T	58	110480	C	0.0134685010861694	58	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
59	1682	C.T	59	111023	C	0.0151500139610711	59	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
60	1442	C.T	60	103894	C	0.013879531060504	60	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
61	1336	C.T	61	102270	C	0.0130634594700303	61	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
62	1500	C.T	62	102465	C	0.0146391450739277	62	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
63	1353	C.T	63	95985	C	0.014095952492577	63	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
64	1267	C.T	64	93990	C	0.01348015746356	64	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
65	1384	C.T	65	94135	C	0.0147022892654167	65	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
66	1225	C.T	66	88076	C	0.0139084427085699	66	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
67	1208	C.T	67	86327	C	0.0139933045281314	67	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
68	1285	C.T	68	86837	C	0.0147978396305722	68	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
69	1095	C.T	69	80333	C	0.0136307619533691	69	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
70	1088	C.T	70	79616	C	0.0136655948553055	70	PL0240.mapped_to_Pseudomonas.dd.q20.mapDamage
1	3309	C.T	1	157681	C	0.0209854072462757	1	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
2	3379	C.T	2	143086	C	0.0236151685000629	2	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
3	1932	C.T	3	141502	C	0.0136535172647736	3	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
4	1925	C.T	4	142847	C	0.0134759567929323	4	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
5	2257	C.T	5	135152	C	0.0166997158754587	5	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
6	2223	C.T	6	123809	C	0.0179550759637829	6	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
7	2240	C.T	7	133179	C	0.0168194685348291	7	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
8	2397	C.T	8	134939	C	0.0177635820630062	8	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
9	2347	C.T	9	129821	C	0.0180787391870345	9	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
10	2207	C.T	10	134381	C	0.0164234527202506	10	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
11	2390	C.T	11	137808	C	0.0173429699291768	11	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
12	2046	C.T	12	133841	C	0.0152867955260346	12	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
13	2096	C.T	13	136653	C	0.0153381191777714	13	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
14	2213	C.T	14	140015	C	0.015805449416134	14	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
15	2114	C.T	15	133597	C	0.0158237086162114	15	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
16	2227	C.T	16	137559	C	0.0161894169047463	16	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
17	2341	C.T	17	140668	C	0.016642022350499	17	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
18	2114	C.T	18	133879	C	0.0157903778785321	18	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
19	2015	C.T	19	137336	C	0.0146720452030058	19	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
20	2097	C.T	20	137338	C	0.0152688986296582	20	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
21	1983	C.T	21	127030	C	0.0156104857120365	21	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
22	1877	C.T	22	127029	C	0.0147761534767651	22	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
23	1946	C.T	23	127907	C	0.0152141790519674	23	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
24	1800	C.T	24	120580	C	0.0149278487311329	24	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
25	1757	C.T	25	120346	C	0.0145995712362688	25	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
26	1835	C.T	26	121190	C	0.015141513326182	26	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
27	1631	C.T	27	113801	C	0.0143320357466103	27	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
28	1587	C.T	28	113783	C	0.0139476020143607	28	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
29	1703	C.T	29	113825	C	0.0149615638040852	29	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
30	1574	C.T	30	107147	C	0.0146900986495189	30	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
31	1489	C.T	31	106585	C	0.0139700708354834	31	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
32	1540	C.T	32	105896	C	0.0145425700687467	32	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
33	1399	C.T	33	99188	C	0.014104528773642	33	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
34	1323	C.T	34	98188	C	0.0134741516274901	34	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
35	1518	C.T	35	98329	C	0.0154379684528471	35	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
36	1338	C.T	36	92011	C	0.0145417395746161	36	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
37	1299	C.T	37	91159	C	0.0142498272249586	37	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
38	1469	C.T	38	90226	C	0.0162813379735331	38	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
39	1229	C.T	39	84154	C	0.0146041780545191	39	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
40	1231	C.T	40	81998	C	0.0150125612819825	40	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
41	1193	C.T	41	81360	C	0.0146632251720747	41	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
42	1062	C.T	42	74994	C	0.0141611328906313	42	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
43	978	C.T	43	73590	C	0.0132898491642886	43	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
44	1022	C.T	44	72839	C	0.014030944960804	44	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
45	846	C.T	45	66664	C	0.0126905076203048	45	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
46	914	C.T	46	65430	C	0.0139691273116308	46	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
47	930	C.T	47	64574	C	0.0144020813330443	47	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
48	845	C.T	48	59492	C	0.0142035903987091	48	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
49	815	C.T	49	57735	C	0.0141162206633758	49	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
50	760	C.T	50	57164	C	0.0132950808200966	50	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
51	744	C.T	51	52656	C	0.0141294439380128	51	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
52	652	C.T	52	51711	C	0.0126085359014523	52	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
53	727	C.T	53	50045	C	0.0145269257668099	53	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
54	628	C.T	54	46262	C	0.0135748562535126	54	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
55	587	C.T	55	45876	C	0.0127953614090156	55	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
56	697	C.T	56	44500	C	0.0156629213483146	56	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
57	520	C.T	57	41416	C	0.0125555340931041	57	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
58	540	C.T	58	40520	C	0.0133267522211254	58	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
59	601	C.T	59	39728	C	0.0151278695126863	59	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
60	526	C.T	60	36597	C	0.0143727627947646	60	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
61	483	C.T	61	36020	C	0.0134092171016102	61	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
62	503	C.T	62	35114	C	0.0143247707467107	62	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
63	451	C.T	63	32575	C	0.0138449731389102	63	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
64	380	C.T	64	32103	C	0.0118368999781952	64	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
65	419	C.T	65	31453	C	0.0133214637713414	65	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
66	389	C.T	66	28744	C	0.0135332591149457	66	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
67	343	C.T	67	28084	C	0.0122133599202393	67	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
68	416	C.T	68	27323	C	0.0152252680891557	68	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
69	334	C.T	69	25225	C	0.0132408325074331	69	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
70	347	C.T	70	24609	C	0.0141005323255719	70	PL0258.mapped_to_Pseudomonas.dd.q20.mapDamage
1	10162	C.T	1	624083	C	0.0162830905504556	1	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
2	9589	C.T	2	592737	C	0.0161774952466271	2	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
3	7307	C.T	3	611024	C	0.01195861373694	3	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
4	7167	C.T	4	609554	C	0.0117577769976081	4	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
5	7411	C.T	5	610716	C	0.0121349366972537	5	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
6	7321	C.T	6	608522	C	0.0120307893551918	6	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
7	6530	C.T	7	602328	C	0.0108412692088032	7	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
8	6790	C.T	8	623225	C	0.0108949416342412	8	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
9	6716	C.T	9	610846	C	0.0109945878339221	9	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
10	6425	C.T	10	603931	C	0.0106386325590175	10	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
11	6716	C.T	11	616361	C	0.0108962117979561	11	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
12	6549	C.T	12	607081	C	0.0107876873102601	12	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
13	6268	C.T	13	604898	C	0.0103620775734091	13	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
14	6520	C.T	14	615964	C	0.0105850341903098	14	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
15	6507	C.T	15	608576	C	0.0106921732043327	15	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
16	6088	C.T	16	605332	C	0.01005729087509	16	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
17	6487	C.T	17	617398	C	0.0105069987269152	17	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
18	6437	C.T	18	607215	C	0.0106008580156946	18	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
19	6177	C.T	19	603671	C	0.0102323947978286	19	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
20	6555	C.T	20	613257	C	0.0106888302946399	20	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
21	6251	C.T	21	601555	C	0.0103914022824181	21	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
22	6033	C.T	22	598106	C	0.0100868407941067	22	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
23	6365	C.T	23	607804	C	0.0104721258826859	23	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
24	6235	C.T	24	597428	C	0.0104364040520364	24	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
25	5954	C.T	25	592272	C	0.0100528135721425	25	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
26	6266	C.T	26	599895	C	0.0104451612365497	26	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
27	6134	C.T	27	589104	C	0.0104124229338113	27	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
28	5863	C.T	28	584371	C	0.0100330098516182	28	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
29	6407	C.T	29	593130	C	0.0108020164213579	29	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
30	5961	C.T	30	582711	C	0.010229770846955	30	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
31	5788	C.T	31	576824	C	0.0100342565496581	31	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
32	6042	C.T	32	585028	C	0.0103277108104227	32	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
33	5817	C.T	33	574155	C	0.0101314105076155	33	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
34	5661	C.T	34	568006	C	0.00996644401643645	34	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
35	5950	C.T	35	576442	C	0.0103219404554144	35	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
36	5856	C.T	36	567613	C	0.0103168884433584	36	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
37	5616	C.T	37	561761	C	0.0099971340125071	37	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
38	5916	C.T	38	569346	C	0.0103908695239801	38	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
39	5816	C.T	39	559451	C	0.0103959059864045	39	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
40	5446	C.T	40	553119	C	0.00984598251009276	40	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
41	5806	C.T	41	561457	C	0.0103409522011481	41	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
42	5542	C.T	42	552162	C	0.0100369094577316	42	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
43	5378	C.T	43	546005	C	0.00984972665085485	43	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
44	5699	C.T	44	554958	C	0.010269245600568	44	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
45	5550	C.T	45	545711	C	0.0101702183023615	45	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
46	5311	C.T	46	539750	C	0.00983974062065771	46	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
47	5629	C.T	47	549213	C	0.010249211143946	47	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
48	5476	C.T	48	538309	C	0.0101725960368487	48	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
49	5198	C.T	49	534322	C	0.00972821631899866	49	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
50	5539	C.T	50	542489	C	0.0102103452788904	50	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
51	5387	C.T	51	532059	C	0.0101248169845825	51	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
52	5219	C.T	52	527852	C	0.00988724112061714	52	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
53	5567	C.T	53	537147	C	0.0103640158094525	53	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
54	5410	C.T	54	526452	C	0.010276340483083	54	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
55	5188	C.T	55	522831	C	0.00992290051661053	55	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
56	5614	C.T	56	531198	C	0.0105685638876652	56	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
57	5387	C.T	57	522602	C	0.0103080355605222	57	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
58	5189	C.T	58	518142	C	0.0100146291943135	58	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
59	5516	C.T	59	525544	C	0.0104957910279634	59	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
60	5292	C.T	60	517217	C	0.0102316822532902	60	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
61	5167	C.T	61	513018	C	0.0100717713608489	61	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
62	5534	C.T	62	520879	C	0.0106243484571273	62	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
63	5303	C.T	63	511700	C	0.0103634942349033	63	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
64	5085	C.T	64	507550	C	0.010018717367747	64	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
65	5388	C.T	65	516036	C	0.0104411320140455	65	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
66	5287	C.T	66	507609	C	0.0104154969671539	66	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
67	4997	C.T	67	502163	C	0.00995095218086558	67	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
68	5477	C.T	68	511125	C	0.0107155783810223	68	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
69	5332	C.T	69	502109	C	0.0106192081798972	69	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
70	5223	C.T	70	498061	C	0.010486667295773	70	results_109.NOR_1990_removalAt_mapped_to_ps.sorted.q20
1	3153	C.T	1	140191	C	0.0224907447696357	1	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
2	2923	C.T	2	131486	C	0.0222305036277627	2	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
3	2070	C.T	3	130363	C	0.0158787385991424	3	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
4	1883	C.T	4	130122	C	0.0144710348749635	4	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
5	2098	C.T	5	133616	C	0.0157017123697761	5	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
6	1787	C.T	6	130345	C	0.0137097702251717	6	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
7	1611	C.T	7	128199	C	0.0125664006739522	7	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
8	1846	C.T	8	137687	C	0.0134072207252682	8	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
9	1808	C.T	9	132306	C	0.0136652910676764	9	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
10	1501	C.T	10	130706	C	0.0114837880433951	10	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
11	1772	C.T	11	135355	C	0.0130915001292896	11	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
12	1616	C.T	12	130907	C	0.0123446416158036	12	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
13	1520	C.T	13	130283	C	0.011666909727286	13	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
14	1668	C.T	14	135221	C	0.0123353621109147	14	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
15	1555	C.T	15	131926	C	0.011786910843958	15	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
16	1408	C.T	16	130060	C	0.0108257727202829	16	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
17	1559	C.T	17	134828	C	0.0115628801139229	17	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
18	1443	C.T	18	130217	C	0.0110815024151992	18	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
19	1427	C.T	19	130324	C	0.0109496332218164	19	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
20	1607	C.T	20	133245	C	0.0120604900746745	20	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
21	1450	C.T	21	128254	C	0.0113056902708687	21	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
22	1284	C.T	22	127333	C	0.0100837960308797	22	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
23	1506	C.T	23	131277	C	0.0114719257752691	23	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
24	1460	C.T	24	125498	C	0.0116336515322953	24	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
25	1378	C.T	25	125228	C	0.0110039288338071	25	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
26	1471	C.T	26	128533	C	0.0114445317544911	26	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
27	1408	C.T	27	123855	C	0.0113681320899439	27	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
28	1243	C.T	28	122682	C	0.010131885688202	28	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
29	1439	C.T	29	125901	C	0.011429615332682	29	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
30	1380	C.T	30	121235	C	0.0113828514867819	30	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
31	1186	C.T	31	120302	C	0.0098585227178268	31	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
32	1416	C.T	32	123819	C	0.01143604777942	32	results_120.RUS_1860_removalAt_mapped_to_ps.sorted.q20
